Date,Close,High,Low,Open,Volume
2014-09-17,1642.1500244140625,1642.1500244140625,1642.1500244140625,1642.1500244140625,0.0
2014-09-18,1587.5,1587.5,1587.5,1587.5,0.0
2014-09-19,1628.469970703125,1628.469970703125,1628.469970703125,1628.469970703125,0.0
2014-09-22,1646.9000244140625,1646.9000244140625,1646.9000244140625,1646.9000244140625,0.0
2014-09-23,1589.4000244140625,1589.4000244140625,1589.4000244140625,1589.4000244140625,0.0
2014-09-24,1553.0,1553.0,1553.0,1553.0,0.0
2014-09-25,1474.43994140625,1474.43994140625,1474.43994140625,1474.43994140625,0.0
2014-09-26,1430.77001953125,1430.77001953125,1430.77001953125,1430.77001953125,0.0
2014-09-29,1366.81005859375,1366.81005859375,1366.81005859375,1366.81005859375,0.0
2014-09-30,1379.469970703125,1379.469970703125,1379.469970703125,1379.469970703125,0.0
2014-10-01,1328.1800537109375,1328.1800537109375,1328.1800537109375,1328.1800537109375,0.0
2014-10-02,1331.75,1331.75,1331.75,1331.75,0.0
2014-10-03,1347.3299560546875,1347.3299560546875,1347.3299560546875,1347.3299560546875,0.0
2014-10-06,1317.4599609375,1317.4599609375,1317.4599609375,1317.4599609375,0.0
2014-10-07,1295.06005859375,1295.06005859375,1295.06005859375,1295.06005859375,0.0
2014-10-08,1284.030029296875,1284.030029296875,1284.030029296875,1284.030029296875,0.0
2014-10-09,1276.239990234375,1276.239990234375,1276.239990234375,1276.239990234375,0.0
2014-10-10,1250.9100341796875,1250.9100341796875,1250.9100341796875,1250.9100341796875,0.0
2014-10-13,1241.5,1241.5,1241.5,1241.5,0.0
2014-10-14,1204.489990234375,1204.489990234375,1204.489990234375,1204.489990234375,0.0
2014-10-15,1126.9000244140625,1126.9000244140625,1126.9000244140625,1126.9000244140625,0.0
2014-10-16,1113.9100341796875,1113.9100341796875,1113.9100341796875,1113.9100341796875,0.0
2014-10-17,1229.1700439453125,1229.1700439453125,1229.1700439453125,1229.1700439453125,0.0
2014-10-21,1274.6199951171875,1274.6199951171875,1274.6199951171875,1274.6199951171875,0.0
2014-10-22,1283.06005859375,1283.06005859375,1283.06005859375,1283.06005859375,0.0
2014-10-23,1292.81005859375,1292.81005859375,1292.81005859375,1292.81005859375,0.0
2014-10-24,1324.6199951171875,1324.6199951171875,1324.6199951171875,1324.6199951171875,0.0
2014-10-27,1285.3399658203125,1285.3399658203125,1285.3399658203125,1285.3399658203125,0.0
2014-10-28,1285.3399658203125,1285.3399658203125,1285.3399658203125,1285.3399658203125,0.0
2014-10-29,1206.77001953125,1206.77001953125,1206.77001953125,1206.77001953125,0.0
2014-10-30,1142.47998046875,1142.47998046875,1142.47998046875,1142.47998046875,0.0
2014-10-31,1145.72998046875,1145.72998046875,1145.72998046875,1145.72998046875,0.0
2014-11-05,1245.4000244140625,1245.4000244140625,1245.4000244140625,1245.4000244140625,0.0
2014-11-06,1262.280029296875,1262.280029296875,1262.280029296875,1262.280029296875,0.0
2014-11-07,1186.969970703125,1186.969970703125,1186.969970703125,1186.969970703125,0.0
2014-11-10,1161.6400146484375,1161.6400146484375,1161.6400146484375,1161.6400146484375,0.0
2014-11-11,1197.6800537109375,1197.6800537109375,1197.6800537109375,1197.6800537109375,0.0
2014-11-12,1174.949951171875,1174.949951171875,1174.949951171875,1174.949951171875,0.0
2014-11-13,1167.1600341796875,1167.1600341796875,1167.1600341796875,1167.1600341796875,0.0
2014-11-14,1166.8399658203125,1166.8399658203125,1166.8399658203125,1166.8399658203125,0.0
2014-11-17,1150.5999755859375,1150.5999755859375,1150.5999755859375,1150.5999755859375,0.0
2014-11-18,1200.9300537109375,1200.9300537109375,1200.9300537109375,1200.9300537109375,0.0
2014-11-19,1260.6600341796875,1260.6600341796875,1260.6600341796875,1260.6600341796875,0.0
2014-11-20,1237.6099853515625,1237.6099853515625,1237.6099853515625,1237.6099853515625,0.0
2014-11-21,1312.93994140625,1312.93994140625,1312.93994140625,1312.93994140625,0.0
2014-11-24,1283.7099609375,1283.7099609375,1283.7099609375,1283.7099609375,0.0
2014-11-25,1203.8499755859375,1203.8499755859375,1203.8499755859375,1203.8499755859375,0.0
2014-11-26,1262.9300537109375,1262.9300537109375,1262.9300537109375,1262.9300537109375,0.0
2014-11-28,1216.8299560546875,1216.8299560546875,1216.8299560546875,1216.8299560546875,0.0
2014-12-01,1221.699951171875,1221.699951171875,1221.699951171875,1221.699951171875,0.0
2014-12-02,1239.56005859375,1239.56005859375,1239.56005859375,1239.56005859375,0.0
2014-12-03,1280.469970703125,1280.469970703125,1280.469970703125,1280.469970703125,0.0
2014-12-04,1266.18994140625,1266.18994140625,1266.18994140625,1266.18994140625,0.0
2014-12-05,1326.5699462890625,1326.5699462890625,1326.5699462890625,1326.5699462890625,0.0
2014-12-08,1342.800048828125,1342.800048828125,1342.800048828125,1342.800048828125,0.0
2014-12-09,1129.8299560546875,1129.8299560546875,1129.8299560546875,1129.8299560546875,0.0
2014-12-10,1120.0899658203125,1120.0899658203125,1120.0899658203125,1120.0899658203125,0.0
2014-12-11,1046.719970703125,1046.719970703125,1046.719970703125,1046.719970703125,0.0
2014-12-12,1026.27001953125,1026.27001953125,1026.27001953125,1026.27001953125,0.0
2014-12-15,1032.760009765625,1032.760009765625,1032.760009765625,1032.760009765625,0.0
2014-12-16,1025.6199951171875,1025.6199951171875,1025.6199951171875,1025.6199951171875,0.0
2014-12-17,1055.81005859375,1055.81005859375,1055.81005859375,1055.81005859375,0.0
2014-12-18,1065.22998046875,1065.22998046875,1065.22998046875,1065.22998046875,0.0
2014-12-19,1035.030029296875,1035.030029296875,1035.030029296875,1035.030029296875,0.0
2014-12-22,1020.0999755859376,1020.0999755859376,1020.0999755859376,1020.0999755859376,0.0
2014-12-23,991.8499755859376,991.8499755859376,991.8499755859376,991.8499755859376,0.0
2014-12-24,991.8499755859376,991.8499755859376,991.8499755859376,991.8499755859376,0.0
2014-12-26,991.8499755859376,991.8499755859376,991.8499755859376,991.8499755859376,0.0
2014-12-29,942.5,942.5,942.5,942.5,0.0
2014-12-30,975.2899780273438,975.2899780273438,975.2899780273438,975.2899780273438,0.0
2014-12-31,1001.5800170898438,1001.5800170898438,1001.5800170898438,1001.5800170898438,0.0
2015-01-02,1019.1099853515624,1019.1099853515624,1019.1099853515624,1019.1099853515624,0.0
2015-01-05,962.9500122070312,962.9500122070312,962.9500122070312,962.9500122070312,0.0
2015-01-06,962.9500122070312,962.9500122070312,962.9500122070312,962.9500122070312,0.0
2015-01-07,942.1699829101562,942.1699829101562,942.1699829101562,942.1699829101562,0.0
2015-01-08,956.7899780273438,956.7899780273438,956.7899780273438,956.7899780273438,0.0
2015-01-09,971.3900146484376,971.3900146484376,971.3900146484376,971.3900146484376,0.0
2015-01-12,1026.5899658203125,1026.5899658203125,1026.5899658203125,1026.5899658203125,0.0
2015-01-13,1050.6099853515625,1050.6099853515625,1050.6099853515625,1050.6099853515625,0.0
2015-01-14,1019.77001953125,1019.77001953125,1019.77001953125,1019.77001953125,0.0
2015-01-15,978.5399780273438,978.5399780273438,978.5399780273438,978.5399780273438,0.0
2015-01-16,961.6500244140624,961.6500244140624,961.6500244140624,961.6500244140624,0.0
2015-01-20,1014.9000244140624,1014.9000244140624,1014.9000244140624,1014.9000244140624,0.0
2015-01-21,963.9299926757812,963.9299926757812,963.9299926757812,963.9299926757812,0.0
2015-01-22,986.0,986.0,986.0,986.0,0.0
2015-01-23,1084.699951171875,1084.699951171875,1084.699951171875,1084.699951171875,0.0
2015-01-26,1053.8599853515625,1053.8599853515625,1053.8599853515625,1053.8599853515625,0.0
2015-01-27,1020.0900268554688,1020.0900268554688,1020.0900268554688,1020.0900268554688,0.0
2015-01-28,948.02001953125,948.02001953125,948.02001953125,948.02001953125,0.0
2015-01-29,1033.0799560546875,1033.0799560546875,1033.0799560546875,1033.0799560546875,0.0
2015-01-30,976.27001953125,976.27001953125,976.27001953125,976.27001953125,0.0
2015-02-02,1028.8599853515625,1028.8599853515625,1028.8599853515625,1028.8599853515625,0.0
2015-02-03,1175.2900390625,1175.2900390625,1175.2900390625,1175.2900390625,0.0
2015-02-04,1181.4599609375,1181.4599609375,1181.4599609375,1181.4599609375,0.0
2015-02-05,1147.3699951171875,1147.3699951171875,1147.3699951171875,1147.3699951171875,0.0
2015-02-06,1107.1099853515625,1107.1099853515625,1107.1099853515625,1107.1099853515625,0.0
2015-02-09,1050.6199951171875,1050.6199951171875,1050.6199951171875,1050.6199951171875,0.0
2015-02-10,1160.6800537109375,1160.6800537109375,1160.6800537109375,1160.6800537109375,0.0
2015-02-11,1136.97998046875,1136.97998046875,1136.97998046875,1136.97998046875,0.0
2015-02-12,1226.5899658203125,1226.5899658203125,1226.5899658203125,1226.5899658203125,0.0
2015-02-13,1269.77001953125,1269.77001953125,1269.77001953125,1269.77001953125,0.0
2015-02-17,1193.47998046875,1193.47998046875,1193.47998046875,1193.47998046875,0.0
2015-02-18,1224.3199462890625,1224.3199462890625,1224.3199462890625,1224.3199462890625,0.0
2015-02-19,1234.7099609375,1234.7099609375,1234.7099609375,1234.7099609375,0.0
2015-02-20,1214.25,1214.25,1214.25,1214.25,0.0
2015-02-23,1214.25,1214.25,1214.25,1214.25,0.0
2015-02-24,1350.6099853515625,1350.6099853515625,1350.6099853515625,1350.6099853515625,0.0
2015-02-25,1355.469970703125,1355.469970703125,1355.469970703125,1355.469970703125,0.0
2015-02-26,1315.8699951171875,1315.8699951171875,1315.8699951171875,1315.8699951171875,0.0
2015-02-27,1268.469970703125,1268.469970703125,1268.469970703125,1268.469970703125,0.0
2015-03-02,1243.1500244140625,1243.1500244140625,1243.1500244140625,1243.1500244140625,0.0
2015-03-03,1237.6300048828125,1237.6300048828125,1237.6300048828125,1237.6300048828125,0.0
2015-03-04,1226.9100341796875,1226.9100341796875,1226.9100341796875,1226.9100341796875,0.0
2015-03-05,1235.3599853515625,1235.3599853515625,1235.3599853515625,1235.3599853515625,0.0
2015-03-06,1236.6500244140625,1236.6500244140625,1236.6500244140625,1236.6500244140625,0.0
2015-03-09,1169.449951171875,1169.449951171875,1169.449951171875,1169.449951171875,0.0
2015-03-10,1207.75,1207.75,1207.75,1207.75,0.0
2015-03-11,1157.4300537109375,1157.4300537109375,1157.4300537109375,1157.4300537109375,0.0
2015-03-12,1134.3800048828125,1134.3800048828125,1134.3800048828125,1134.3800048828125,0.0
2015-03-13,1063.9300537109375,1063.9300537109375,1063.9300537109375,1063.9300537109375,0.0
2015-03-16,1029.8399658203125,1029.8399658203125,1029.8399658203125,1029.8399658203125,0.0
2015-03-18,974.969970703125,974.969970703125,974.969970703125,974.969970703125,0.0
2015-03-19,956.1400146484376,956.1400146484376,956.1400146484376,956.1400146484376,0.0
2015-03-20,959.7100219726562,959.7100219726562,959.7100219726562,959.7100219726562,0.0
2015-03-23,989.260009765625,989.260009765625,989.260009765625,989.260009765625,0.0
2015-03-24,1028.219970703125,1028.219970703125,1028.219970703125,1028.219970703125,0.0
2015-03-25,1028.219970703125,1028.219970703125,1028.219970703125,1028.219970703125,0.0
2015-03-26,998.3400268554688,998.3400268554688,998.3400268554688,998.3400268554688,0.0
2015-03-27,978.5399780273438,978.5399780273438,978.5399780273438,978.5399780273438,0.0
2015-03-30,935.0399780273438,935.0399780273438,935.0399780273438,935.0399780273438,0.0
2015-03-31,928.219970703125,928.219970703125,928.219970703125,928.219970703125,0.0
2015-04-01,961.3400268554688,961.3400268554688,961.3400268554688,961.3400268554688,0.0
2015-04-02,948.030029296875,948.030029296875,948.030029296875,948.030029296875,0.0
2015-04-06,948.030029296875,948.030029296875,948.030029296875,948.030029296875,0.0
2015-04-07,958.0900268554688,958.0900268554688,958.0900268554688,958.0900268554688,0.0
2015-04-08,949.3200073242188,949.3200073242188,949.3200073242188,949.3200073242188,0.0
2015-04-10,977.5700073242188,977.5700073242188,977.5700073242188,977.5700073242188,0.0
2015-04-13,977.5700073242188,977.5700073242188,977.5700073242188,977.5700073242188,0.0
2015-04-14,961.02001953125,961.02001953125,961.02001953125,961.02001953125,0.0
2015-04-15,927.9000244140624,927.9000244140624,927.9000244140624,927.9000244140624,0.0
2015-04-16,941.5399780273438,941.5399780273438,941.5399780273438,941.5399780273438,0.0
2015-04-17,927.25,927.25,927.25,927.25,0.0
2015-04-20,951.5999755859376,951.5999755859376,951.5999755859376,951.5999755859376,0.0
2015-04-22,912.3099975585938,912.3099975585938,912.3099975585938,912.3099975585938,0.0
2015-04-23,949.3300170898438,949.3300170898438,949.3300170898438,949.3300170898438,0.0
2015-04-24,986.989990234375,986.989990234375,986.989990234375,986.989990234375,0.0
2015-04-27,1066.530029296875,1066.530029296875,1066.530029296875,1066.530029296875,0.0
2015-04-28,1099.3199462890625,1099.3199462890625,1099.3199462890625,1099.3199462890625,0.0
2015-04-29,1081.1400146484375,1081.1400146484375,1081.1400146484375,1081.1400146484375,0.0
2015-05-01,1138.9300537109375,1138.9300537109375,1138.9300537109375,1138.9300537109375,0.0
2015-05-04,1105.489990234375,1105.489990234375,1105.489990234375,1105.489990234375,0.0
2015-05-05,1046.0799560546875,1046.0799560546875,1046.0799560546875,1046.0799560546875,0.0
2015-05-06,1092.1800537109375,1092.1800537109375,1092.1800537109375,1092.1800537109375,0.0
2015-05-07,1126.5899658203125,1126.5899658203125,1126.5899658203125,1126.5899658203125,0.0
2015-05-08,1120.0999755859375,1120.0999755859375,1120.0999755859375,1120.0999755859375,0.0
2015-05-11,1048.6800537109375,1048.6800537109375,1048.6800537109375,1048.6800537109375,0.0
2015-05-20,1076.5999755859375,1076.5999755859375,1076.5999755859375,1076.5999755859375,0.0
2015-05-28,1059.719970703125,1059.719970703125,1059.719970703125,1059.719970703125,0.0
2015-06-02,1039.5899658203125,1039.5899658203125,1039.5899658203125,1039.5899658203125,0.0
2015-06-04,1083.4200439453125,1083.4200439453125,1083.4200439453125,1083.4200439453125,0.0
2015-06-09,934.3900146484376,934.3900146484376,934.3900146484376,934.3900146484376,0.0
2015-06-11,1049.6500244140625,1049.6500244140625,1049.6500244140625,1049.6500244140625,0.0
2015-06-23,941.2100219726562,941.2100219726562,941.2100219726562,941.2100219726562,0.0
2015-07-16,929.8400268554688,929.8400268554688,929.8400268554688,929.8400268554688,0.0
2015-07-17,929.8400268554688,929.8400268554688,929.8400268554688,929.8400268554688,0.0
2015-07-21,929.8400268554688,929.8400268554688,929.8400268554688,929.8400268554688,0.0
2015-07-27,929.8400268554688,929.8400268554688,929.8400268554688,929.8400268554688,0.0
2015-07-28,929.8400268554688,929.8400268554688,929.8400268554688,929.8400268554688,0.0
2015-08-12,942.719970703125,942.719970703125,942.719970703125,942.719970703125,0.0
2015-08-13,940.0599975585938,940.0599975585938,940.0599975585938,940.0599975585938,0.0
2015-08-14,906.5399780273438,906.5399780273438,906.5399780273438,906.5399780273438,0.0
2015-08-17,901.22998046875,901.22998046875,901.22998046875,901.22998046875,0.0
2015-08-18,890.5999755859375,890.5999755859375,890.5999755859375,890.5999755859375,0.0
2015-08-19,886.2899780273438,886.2899780273438,886.2899780273438,886.2899780273438,0.0
2015-08-20,843.7999877929688,843.7999877929688,843.7999877929688,843.7999877929688,0.0
2015-08-21,850.1099853515625,850.1099853515625,850.1099853515625,850.1099853515625,0.0
2015-08-24,772.0999755859375,772.0999755859375,772.0999755859375,772.0999755859375,0.0
2015-08-25,837.1599731445312,837.1599731445312,837.1599731445312,837.1599731445312,0.0
2015-08-26,814.5900268554688,814.5900268554688,814.5900268554688,814.5900268554688,0.0
2015-08-27,803.6300048828125,803.6300048828125,803.6300048828125,803.6300048828125,0.0
2015-08-28,827.8699951171875,827.8699951171875,827.8699951171875,827.8699951171875,0.0
2015-08-31,817.5700073242188,817.5700073242188,817.5700073242188,817.5700073242188,0.0
2015-09-01,815.9099731445312,815.9099731445312,815.9099731445312,815.9099731445312,0.0
2015-09-02,828.2000122070312,828.2000122070312,828.2000122070312,828.2000122070312,0.0
2015-09-03,867.030029296875,867.030029296875,867.030029296875,867.030029296875,0.0
2015-09-04,873.3400268554688,873.3400268554688,873.3400268554688,873.3400268554688,0.0
2015-09-08,930.4400024414062,930.4400024414062,930.4400024414062,930.4400024414062,0.0
2015-09-09,938.4000244140624,938.4000244140624,938.4000244140624,938.4000244140624,0.0
2015-09-10,913.510009765625,913.510009765625,913.510009765625,913.510009765625,0.0
2015-09-11,922.1400146484376,922.1400146484376,922.1400146484376,922.1400146484376,0.0
2015-09-14,941.0599975585938,941.0599975585938,941.0599975585938,941.0599975585938,0.0
2015-09-15,991.8499755859376,991.8499755859376,991.8499755859376,991.8499755859376,0.0
2015-09-16,982.5499877929688,982.5499877929688,982.5499877929688,982.5499877929688,0.0
2015-09-17,991.8499755859376,991.8499755859376,991.8499755859376,991.8499755859376,0.0
2015-09-18,1039.97998046875,1039.97998046875,1039.97998046875,1039.97998046875,0.0
2015-09-21,1001.1400146484376,1001.1400146484376,1001.1400146484376,1001.1400146484376,0.0
2015-09-22,1024.7099609375,1024.7099609375,1024.7099609375,1024.7099609375,0.0
2015-09-23,988.530029296875,988.530029296875,988.530029296875,988.530029296875,0.0
2015-09-24,981.8900146484376,981.8900146484376,981.8900146484376,981.8900146484376,0.0
2015-09-25,966.9500122070312,966.9500122070312,966.9500122070312,966.9500122070312,0.0
2015-09-28,931.4400024414062,931.4400024414062,931.4400024414062,931.4400024414062,0.0
2015-09-29,909.530029296875,909.530029296875,909.530029296875,909.530029296875,0.0
2015-09-30,921.1400146484376,921.1400146484376,921.1400146484376,921.1400146484376,0.0
2015-10-01,865.0499877929688,865.0499877929688,865.0499877929688,865.0499877929688,0.0
2015-10-02,848.4500122070312,848.4500122070312,848.4500122070312,848.4500122070312,0.0
2015-10-05,910.1900024414062,910.1900024414062,910.1900024414062,910.1900024414062,0.0
2015-10-06,920.8099975585938,920.8099975585938,920.8099975585938,920.8099975585938,0.0
2015-10-07,977.9099731445312,977.9099731445312,977.9099731445312,977.9099731445312,0.0
2015-10-08,950.02001953125,950.02001953125,950.02001953125,950.02001953125,0.0
2015-10-09,941.0599975585938,941.0599975585938,941.0599975585938,941.0599975585938,0.0
2015-10-12,951.3499755859376,951.3499755859376,951.3499755859376,951.3499755859376,0.0
2015-10-13,934.75,934.75,934.75,934.75,0.0
2015-10-14,927.1199951171876,927.1199951171876,927.1199951171876,927.1199951171876,0.0
2015-10-15,968.6099853515624,968.6099853515624,968.6099853515624,968.6099853515624,0.0
2015-10-16,969.27001953125,969.27001953125,969.27001953125,969.27001953125,0.0
2015-10-19,958.6500244140624,958.6500244140624,958.6500244140624,958.6500244140624,0.0
2015-10-20,977.9099731445312,977.9099731445312,977.9099731445312,977.9099731445312,0.0
2015-10-21,972.260009765625,972.260009765625,972.260009765625,972.260009765625,0.0
2015-10-22,979.9000244140624,979.9000244140624,979.9000244140624,979.9000244140624,0.0
2015-10-23,980.5599975585938,980.5599975585938,980.5599975585938,980.5599975585938,0.0
